tiger	cat	0.713452
tiger	tiger	1.0
plane	car	0.616758
train	car	0.652524
television	radio	0.854088
media	radio	0.587469
bread	butter	0.867525
cucumber	potato	0.872845
doctor	nurse	0.809739
professor	doctor	0.303004
student	professor	0.506215
smart	stupid	0.547032
wood	forest	0.608078
money	cash	0.701519
king	queen	0.766269
king	rook	0.419088
bishop	rabbi	0.684272
fuck	sex	0.052578
football	soccer	0.816174
football	basketball	0.699753
football	tennis	0.716133
Arafat	Jackson	0.233066
physics	chemistry	0.754752
vodka	gin	0.797283
vodka	brandy	0.804224
drink	eat	0.740392
car	automobile	0.578443
gem	jewel	0.589089
journey	voyage	0.833588
boy	lad	0.677863
coast	shore	0.519449
asylum	madhouse	-0.007148
magician	wizard	0.68107
midday	noon	0.754381
furnace	stove	0.70873
food	fruit	0.614724
bird	cock	0.398858
bird	crane	0.486272
food	rooster	0.125858
money	dollar	0.400924
money	currency	0.324587
tiger	jaguar	0.761647
tiger	feline	0.677251
tiger	carnivore	0.733588
tiger	mammal	0.734318
tiger	animal	0.603106
tiger	organism	0.455467
tiger	fauna	0.516997
psychology	psychiatry	0.722336
psychology	science	0.739134
psychology	discipline	0.378998
planet	star	0.116602
planet	moon	0.692542
planet	sun	0.581776
precedent	example	0.374299
precedent	antecedent	0.187285
cup	tableware	0.275549
cup	artifact	0.049598
cup	object	0.130762
cup	entity	0.062356
jaguar	cat	0.690891
jaguar	car	0.309502
mile	kilometer	0.814772
skin	eye	0.622621
Japanese	American	0.575753
century	year	0.605371
announcement	news	0.461114
doctor	personnel	0.215078
Harvard	Yale	0.856704
hospital	infrastructure	0.042203
life	death	0.408382
travel	activity	0.181564
type	kind	0.76031
street	place	0.250643
street	avenue	0.304609
street	block	0.369496
cell	phone	0.49577
dividend	payment	0.546638
calculation	computation	0.74144
profit	loss	0.647379
dollar	yen	0.812177
dollar	buck	0.270657
phone	equipment	0.192699
liquid	water	0.659007
marathon	sprint	0.703562
seafood	food	0.715069
seafood	lobster	0.732425
lobster	food	0.491601
lobster	wine	0.66417
championship	tournament	0.737703
man	woman	0.904744
man	governor	0.319932
murder	manslaughter	0.773047
opera	performance	0.185794
Mexico	Brazil	0.594613
glass	metal	0.715316
aluminum	metal	0.770859
rock	jazz	0.762681
museum	theater	0.5798
shower	thunderstorm	0.520995
monk	oracle	0.405643
cup	food	0.21296
journal	association	0.290087
street	children	0.213924
car	flight	0.432166
space	chemistry	0.290661
situation	conclusion	0.465191
word	similarity	0.336556
peace	plan	0.252547
consumer	energy	0.417145
ministry	culture	0.202925
smart	student	-0.015936
investigation	effort	0.409978
image	surface	0.353598
life	term	0.382944
start	match	0.415522
computer	news	0.210839
board	recommendation	0.476285
lad	brother	0.441203
observation	architecture	0.384325
coast	hill	0.550575
deployment	departure	0.416965
benchmark	index	0.692005
attempt	peace	0.205144
consumer	confidence	0.231823
start	year	0.163321
focus	life	0.19664
development	issue	0.16238
theater	history	0.261321
situation	isolation	0.427563
profit	warning	0.085256
media	trading	0.213264
chance	credibility	0.412078
precedent	information	0.188676
architecture	century	0.26518
population	development	0.23936
stock	live	-0.054884
peace	atmosphere	0.247366
morality	marriage	0.411184
minority	peace	0.27193
atmosphere	landscape	0.582663
report	gain	0.10553
music	project	0.068995
seven	series	0.359117
experience	music	0.425937
school	center	0.324704
five	month	0.212275
announcement	production	0.107296
morality	importance	0.364836
money	operation	0.154989
delay	news	0.06816
governor	interview	0.145915
practice	institution	0.361733
century	nation	0.351588
coast	forest	0.499983
shore	woodland	0.232505
drink	car	0.349566
president	medal	0.126239
prejudice	recognition	0.28182
viewer	serial	0.223547
peace	insurance	0.066092
Mars	water	0.225418
media	gain	0.022304
precedent	cognition	0.060439
announcement	effort	0.40147
line	insurance	0.058572
crane	implement	-0.106425
drink	mother	0.258847
opera	industry	0.135951
volunteer	motto	0.053223
listing	proximity	0.180687
precedent	collection	0.07614
cup	article	0.057251
sign	recess	0.113933
problem	airport	0.177263
reason	hypertension	0.142007
direction	combination	0.271935
Wednesday	news	0.298544
glass	magician	0.188574
cemetery	woodland	0.496424
possibility	girl	0.125742
cup	substance	0.279357
forest	graveyard	0.478452
stock	egg	0.113505
month	hotel	0.181197
energy	secretary	0.091685
precedent	group	0.056131
production	hike	0.192397
stock	phone	0.050291
holy	sex	0.166633
stock	CD	0.198098
drink	ear	0.328125
delay	racism	0.046038
stock	life	0.117839
stock	jaguar	-0.031202
monk	slave	0.487021
lad	wizard	0.493911
sugar	approach	0.11058
rooster	voyage	0.167721
noon	string	-0.0509
chord	smile	0.484532
professor	cucumber	0.000352
king	cabbage	0.308147
