dollar	yen	11.867284
championship	tournament	15.134999
peace	plan	14.37095
man	woman	11.523813
car	train	13.963673
start	year	11.293587
professor	student	15.940004
death	life	11.955758
radio	television	12.420073
american	japanese	15.053238
board	recommendation	15.659219
announcement	news	12.177705
basketball	football	14.065211
cell	phone	11.461008
match	start	11.372189
confidence	consumer	12.011134
brazil	mexico	14.536084
association	journal	14.585521
profit	warning	12.89796
dividend	payment	15.17336
bread	butter	15.438123
energy	secretary	12.962739
benchmark	index	13.778166
media	radio	12.183976
life	stock	11.435829
place	street	12.426494
loss	profit	12.89796
news	wednesday	12.445602
dollar	money	8.991421
century	year	10.663462
manslaughter	murder	15.397193
block	street	12.426494
coast	forest	15.421238
avenue	street	12.426494
drink	eat	14.421355
atmosphere	peace	13.944685
medal	president	16.692878
five	month	13.818127
children	street	12.426494
experience	music	14.660732
doctor	nurse	15.825745
liquid	water	14.797176
hotel	month	13.818127
live	stock	16.118272
glass	metal	16.402246
cash	money	12.956687
culture	ministry	15.255568
money	operation	12.956687
focus	life	11.955758
series	seven	14.998643
consumer	energy	10.43501
drink	mother	14.421355
football	tennis	14.065211
king	queen	14.765901
center	school	13.902428
gain	report	16.459032
football	soccer	14.065211
planet	star	14.955293
food	fruit	15.68362
psychiatry	psychology	16.756164
harvard	yale	16.775704
forest	wood	16.769162
insurance	line	16.029587
psychology	science	16.756164
life	term	11.955758
chemistry	physics	15.949734
development	population	15.680547
governor	interview	16.156185
delay	news	12.445602
mars	water	14.797176
car	plane	13.963673
kilometer	mile	16.942354
jazz	rock	16.160459
prejudice	recognition	21.972102
car	jaguar	13.819283
hospital	infrastructure	19.557064
effort	investigation	17.328245
music	project	14.660732
planet	sun	14.955293
currency	money	12.956687
minority	peace	14.37095
century	nation	14.900639
car	flight	13.963673
king	rook	14.765901
marathon	sprint	17.459032
food	seafood	15.252463
computer	news	12.445602
opera	performance	16.597062
history	theater	16.913208
insurance	peace	11.487329
tiger	tiger	13.423103
cat	tiger	14.154918
recess	sign	21.557064
cup	food	14.981301
atmosphere	landscape	19.130799
kind	type	17.147673
animal	tiger	14.547235
development	issue	15.680547
eye	skin	16.808871
gain	media	13.222935
attempt	peace	14.37095
coast	shore	16.942354
governor	man	10.700363
airport	problem	18.130799
automobile	car	13.963673
museum	theater	16.913208
fauna	tiger	14.547235
smart	student	15.220013
image	surface	18.557064
moon	planet	14.955293
lobster	wine	18.309137
car	drink	10.056782
information	precedent	18.856624
gin	vodka	18.557064
equipment	phone	11.461008
activity	travel	18.049269
chance	credibility	19.699083
announcement	production	14.618465
conclusion	situation	19.002475
serial	viewer	22.557064
architecture	century	14.900639
doctor	professor	13.594791
aluminum	metal	16.402246
hike	production	18.033502
smart	stupid	18.065211
girl	possibility	20.749709
institution	practice	21.235136
food	lobster	13.895124
feline	tiger	14.547235
egg	stock	16.118272
example	precedent	18.856624
bishop	rabbi	21.972102
media	trading	14.462986
shower	thunderstorm	21.387139
cup	entity	17.972102
combination	direction	21.387139
cup	substance	17.972102
buck	dollar	11.867284
announcement	effort	13.605086
coast	hill	16.942354
lobster	seafood	16.356442
brandy	vodka	18.557064
boy	lad	20.235136
isolation	situation	19.002475
brother	lad	20.235136
asylum	madhouse	23.557064
group	precedent	18.856624
phone	stock	7.722656
jaguar	tiger	10.154918
bird	crane	20.856624
journey	voyage	20.309137
collection	precedent	18.856624
doctor	personnel	15.825745
cd	stock	16.118272
cucumber	potato	22.557064
bird	cock	20.856624
mammal	tiger	14.547235
holy	sex	21.749709
industry	opera	16.597062
cemetery	woodland	21.749709
fuck	sex	21.749709
cup	object	17.972102
midday	noon	23.557064
cat	jaguar	14.772429
furnace	stove	23.557064
gem	jewel	21.972102
motto	volunteer	23.557064
marriage	morality	21.972102
discipline	psychology	16.756164
approach	sugar	21.557064
chemistry	space	15.949734
forest	graveyard	16.769162
magician	wizard	23.557064
hypertension	reason	24.557064
carnivore	tiger	14.547235
