tiger	cat	0.575062
tiger	tiger	1.0
plane	car	0.439494
train	car	0.470907
television	radio	0.744337
media	radio	0.451934
bread	butter	0.74512
cucumber	potato	0.717655
doctor	nurse	0.742842
professor	doctor	0.222686
student	professor	0.451613
smart	stupid	0.384914
wood	forest	0.521852
money	cash	0.649815
king	queen	0.658967
king	rook	0.291841
bishop	rabbi	0.525253
fuck	sex	0.083469
football	soccer	0.726709
football	basketball	0.576524
football	tennis	0.501599
Arafat	Jackson	0.12176
physics	chemistry	0.603773
vodka	gin	0.720763
vodka	brandy	0.73973
drink	eat	0.658712
car	automobile	0.554337
gem	jewel	0.479447
journey	voyage	0.754592
boy	lad	0.596285
coast	shore	0.518728
asylum	madhouse	-0.025818
magician	wizard	0.558047
midday	noon	0.681655
furnace	stove	0.659592
food	fruit	0.561651
bird	cock	0.356995
bird	crane	0.419562
food	rooster	0.140101
money	dollar	0.315579
money	currency	0.247804
tiger	jaguar	0.706377
tiger	feline	0.566635
tiger	carnivore	0.64697
tiger	mammal	0.635305
tiger	animal	0.566456
tiger	organism	0.30798
tiger	fauna	0.483797
psychology	psychiatry	0.606459
psychology	science	0.580987
psychology	discipline	0.329662
planet	star	0.11006
planet	moon	0.640976
planet	sun	0.513978
precedent	example	0.35027
precedent	antecedent	0.125877
cup	tableware	0.148335
cup	artifact	0.054669
cup	object	0.157555
cup	entity	0.017013
jaguar	cat	0.588308
jaguar	car	0.193583
mile	kilometer	0.714634
skin	eye	0.51935
Japanese	American	0.312834
century	year	0.473227
announcement	news	0.368806
doctor	personnel	0.187947
Harvard	Yale	0.697681
hospital	infrastructure	0.030249
life	death	0.3581
travel	activity	0.16847
type	kind	0.698687
street	place	0.20505
street	avenue	0.29242
street	block	0.319332
cell	phone	0.269614
dividend	payment	0.410781
calculation	computation	0.733055
profit	loss	0.567842
dollar	yen	0.676932
dollar	buck	0.229138
phone	equipment	0.151344
liquid	water	0.549544
marathon	sprint	0.665448
seafood	food	0.609433
seafood	lobster	0.728643
lobster	food	0.407256
lobster	wine	0.53726
championship	tournament	0.685112
man	woman	0.832528
man	governor	0.26236
murder	manslaughter	0.641
opera	performance	0.188782
Mexico	Brazil	0.420089
glass	metal	0.579189
aluminum	metal	0.718769
rock	jazz	0.646272
museum	theater	0.430192
shower	thunderstorm	0.36432
monk	oracle	0.356322
cup	food	0.151155
journal	association	0.161643
street	children	0.10861
car	flight	0.269703
space	chemistry	0.195968
situation	conclusion	0.327671
word	similarity	0.252113
peace	plan	0.153703
consumer	energy	0.313394
ministry	culture	0.047183
smart	student	0.002459
investigation	effort	0.310781
image	surface	0.298346
life	term	0.254114
start	match	0.345721
computer	news	0.032798
board	recommendation	0.384972
lad	brother	0.372116
observation	architecture	0.276309
coast	hill	0.414467
deployment	departure	0.316895
benchmark	index	0.590882
attempt	peace	0.145365
consumer	confidence	0.180621
start	year	0.091148
focus	life	0.128963
development	issue	0.115528
theater	history	0.178468
situation	isolation	0.395453
profit	warning	0.015628
media	trading	0.071567
chance	credibility	0.31826
precedent	information	0.106419
architecture	century	0.271627
population	development	0.140374
stock	live	-0.065988
peace	atmosphere	0.161201
morality	marriage	0.346952
minority	peace	0.221193
atmosphere	landscape	0.47483
report	gain	0.071563
music	project	0.073019
seven	series	0.266298
experience	music	0.285636
school	center	0.254277
five	month	0.160445
announcement	production	0.117492
morality	importance	0.298213
money	operation	0.095593
delay	news	0.064583
governor	interview	0.143773
practice	institution	0.187766
century	nation	0.231264
coast	forest	0.306423
shore	woodland	0.100304
drink	car	0.291265
president	medal	0.054143
prejudice	recognition	0.15892
viewer	serial	0.259208
peace	insurance	0.02368
Mars	water	0.226256
media	gain	0.063776
precedent	cognition	-0.018767
announcement	effort	0.338547
line	insurance	0.082173
crane	implement	-0.093521
drink	mother	0.217875
opera	industry	-0.036188
volunteer	motto	0.135937
listing	proximity	0.103726
precedent	collection	0.034703
cup	article	0.040572
sign	recess	0.118553
problem	airport	0.101311
reason	hypertension	0.13556
direction	combination	0.179144
Wednesday	news	0.234097
glass	magician	0.194978
cemetery	woodland	0.360784
possibility	girl	0.109427
cup	substance	0.185494
forest	graveyard	0.362476
stock	egg	0.094818
month	hotel	0.128604
energy	secretary	0.031159
precedent	group	0.113026
production	hike	0.066765
stock	phone	0.148894
holy	sex	0.140159
stock	CD	0.124644
drink	ear	0.180824
delay	racism	-0.022275
stock	life	0.063409
stock	jaguar	-0.00412
monk	slave	0.277873
lad	wizard	0.379019
sugar	approach	0.063938
rooster	voyage	0.079678
noon	string	-0.077789
chord	smile	0.299995
professor	cucumber	-0.036341
king	cabbage	0.182384
